B139	75519261781496169	59920	0	10496
B139	75519261781496169	60176	0	8192
B139	75519261781496169	60432	0	8192
B139	75519261783587810	3601	0	2304
B139	75519261783587810	3857	1	0
B139	75519261784636363	8721	0	27904
B139	75519261785160450	11281	0	20736
B139	75519261785160450	11537	0	22272
B139	75519261785160450	11793	0	16128
B139	75519261786732956	18961	0	27904
B139	75519261788306082	26641	1	0
B139	75519261788830329	29201	0	45312
B139	75519261789355995	31249	0	45312
B139	75519261789355995	33297	0	10496
B139	75519261789880212	33553	0	10496
B139	75519261790927164	38417	0	8192
B139	75519261791451800	42001	0	6656
B139	75519261791976356	44049	0	6656
B139	75519261791976356	44305	0	16128
B139	75519261793548782	52241	0	22272
B139	75519261795121607	59153	0	2304
B139	75519261795121607	59409	0	2304
B139	75519261795121607	59665	0	2304
B139	75519261795121607	59921	1	0
B139	75519261795645956	62481	0	12544
B139	75519261796173120	64529	0	10496
B139	75519261801412866	25618	1	43264
B139	75519261801937552	27666	0	43264
B139	75519261802464971	29714	0	43264
B139	75519261802464971	31762	0	43264
B139	75519261804039043	37906	0	43264
B139	75519261804039043	38930	0	2304
B139	75519261804039043	39186	0	2304
B139	75519261804039043	39442	0	2304
B139	75519261804560651	39698	0	2304
B139	75519261804560651	40210	0	2304
B139	75519261804560651	40466	0	2304
B139	75519261804560651	40722	0	2304
B139	75519261804560651	40978	0	2304
B139	75519261804560651	41234	0	2304
B139	75519261804560651	41490	1	0
B139	75519261804560651	41746	0	20736
B139	75519261805087927	42258	0	15616
B139	75519261805087927	42514	0	13568
B139	75519261805087927	42770	0	10496
B139	75519261805087927	43794	0	10496
B139	75519261805087927	44306	0	12544
B139	75519261805087927	44562	0	13568
B139	75519261805610742	44818	0	10496
B139	75519261805610742	45074	0	5632
B139	75519261805610742	45842	0	10496
B139	75519261805610742	46098	0	12544
B139	75519261805610742	46354	0	8192
B139	75519261805610742	46610	0	10496
B139	75519261805610742	46866	0	12544
B139	75519261805610742	47122	0	8192
B139	75519261806133134	47378	0	8192
B139	75519261806133134	48402	0	12544
B139	75519261806133134	48658	0	15616
B139	75519261806133134	48914	0	17664
B139	75519261806133134	49170	0	15616
B139	75519261806133134	49426	0	20736
B139	75519261806656103	50450	0	16640
B139	75519261806656103	50706	0	15616
B139	75519261806656103	51474	0	20736
B139	75519261807181316	52498	0	16640
B139	75519261807181316	53266	0	4608
B139	75519261807707579	55826	0	6656
B139	75519261808233233	57874	0	8192
B139	75519261808233233	58130	0	6656
B139	75519261808233233	58386	1	0
B139	75519261808233233	58642	0	6656
B139	75519261808753423	60946	0	12544
B139	75519261808753423	61202	0	12544
B139	75519261808753423	61458	0	12544
B139	75519261808753423	61714	0	12544
B139	75519261808753423	61970	0	10496
B139	75519261809280783	62994	0	10496
B139	75519261809280783	63250	0	12544
B139	75519261809280783	63506	0	8192
B139	75519261809280783	63762	0	12544
B139	75519261809280783	64018	0	5632
B139	75519261809280783	64274	0	8192
B139	75519261809280783	64530	0	8192
B139	75519261809280783	64786	0	8192
B139	75519261809280783	65042	0	8192
B139	75519261809805329	65298	0	8192
B139	75519261809805329	19	1	13568
B139	75519261809805329	275	0	2304
B139	75519261809805329	531	0	2304
B139	75519261809805329	787	0	2304
B139	75519261809805329	1043	0	2304
B139	75519261809805329	1299	1	0
B139	75519261809805329	1555	0	10496
B139	75519261809805329	1811	0	10496
B139	75519261809805329	2067	0	13568
B139	75519261810329080	3603	0	10496
B139	75519261810862828	4883	0	1024
B139	75519261810862828	5139	0	1024
B139	75519261810862828	5395	1	0
B139	75519261810862828	6931	0	13056
B139	75519261811376110	7187	0	6656
B139	75519261811376110	7443	0	5632
B139	75519261811376110	7699	0	8192
B139	75519261811376110	7955	0	8192
B139	75519261811376110	8211	0	8192
B139	75519261811376110	8467	0	8192
B139	75519261811376110	8723	0	5632
B139	75519261811376110	8979	0	6656
B139	75519261811376110	9235	0	6656
B139	75519261811376110	9491	0	5632
B139	75519261811901535	9747	0	6656
B139	75519261811901535	10003	0	5632
B139	75519261811901535	10259	0	5632
B139	75519261811901535	10515	0	6656
B139	75519261811901535	10771	0	5632
B139	75519261811901535	11539	0	5632
B139	75519261812424911	12563	0	2304
B139	75519261812424911	12819	1	0
B139	75519261812424911	13075	0	8192
B139	75519261812424911	13331	0	10496
B139	75519261812424911	13587	0	10496
B139	75519261812424911	13843	0	8192
B139	75519261812424911	14099	0	8192
B139	75519261812424911	14355	0	8192
B139	75519261812424911	14611	0	6656
B139	75519261812424911	14867	0	13568
B139	75519261812948976	15123	0	13568
B139	75519261812948976	15379	0	13568
B139	75519261812948976	15635	0	13568
B139	75519261812948976	15891	0	13568
B139	75519261812948976	16147	0	13568
B139	75519261812948976	16403	0	2304
B139	75519261812948976	16659	0	2304
B139	75519261812948976	16915	0	2304
B139	75519261812948976	17171	0	2304
B139	75519261813474087	17427	0	2304
B139	75519261813474087	17683	0	2304
B139	75519261813474087	17939	0	2304
B139	75519261813474087	18195	0	2304
B139	75519261813474087	18451	0	2304
B139	75519261813474087	18707	0	2304
B139	75519261813474087	18963	0	2304
B139	75519261813474087	19219	0	2304
B139	75519261813474087	19475	0	2304
B139	75519261813474087	19731	0	2304
B139	75519261813474087	19987	0	2304
B139	75519261813998869	20243	0	2304
B139	75519261813998869	20499	0	2304
B139	75519261813998869	20755	0	2304
B139	75519261813998869	21011	0	2304
B139	75519261813998869	21267	0	2304
B139	75519261813998869	21523	0	2304
B139	75519261813998869	21779	0	2304
B139	75519261813998869	22035	0	2304
B139	75519261813998869	22291	0	2304
B139	75519261814520263	22547	0	2304
B139	75519261814520263	22803	0	2304
B139	75519261814520263	23059	0	2304
B139	75519261814520263	23315	0	2304
B139	75519261814520263	23571	0	2304
B139	75519261814520263	23827	0	2304
B139	75519261815046845	26643	0	2304
B139	75519261815046845	26899	0	2304
B139	75519261815046845	27155	0	2304
B139	75519261815046845	27411	0	2304
B139	75519261815570731	27667	0	2304
B139	75519261815570731	27923	0	2304
B139	75519261815570731	28179	0	2304
B139	75519261815570731	28435	0	2304
B139	75519261815570731	28691	1	0
B139	75519261815570731	28947	0	34048
B139	75519261815570731	29203	0	27904
B139	75519261815570731	29459	0	27904
B139	75519261815570731	29715	0	27904
B139	75519261815570731	29971	0	17664
B139	75519261816096090	30227	0	22272
B139	75519261816096090	30483	0	22272
B139	75519261816096090	30739	0	24832
B139	75519261816096090	30995	0	34048
B139	75519261816096090	31251	0	27904
B139	75519261816096090	31507	0	27904
B139	75519261816096090	31763	0	27904
B139	75519261816096090	32019	0	17664
B139	75519261816096090	32275	0	22272
B139	75519261816096090	32531	0	22272
B139	75519261816096090	32787	0	24832
B139	75519261816620016	33043	0	6656
B139	75519261816620016	33299	0	27904
B139	75519261816620016	33555	0	27904
B139	75519261816620016	33811	0	27904
B139	75519261816620016	34067	0	5632
B139	75519261816620016	34323	0	8192
B139	75519261816620016	34579	0	8192
B139	75519261816620016	34835	0	8192
B139	75519261816620016	35091	0	8192
B139	75519261816620016	35347	0	8192
B139	75519261817143986	35603	0	6656
B139	75519261817143986	35859	0	6656
B139	75519261817143986	36115	0	6656
B139	75519261817143986	36371	0	8192
B139	75519261817143986	36627	0	8192
B139	75519261817143986	36883	0	10496
B139	75519261817143986	37139	0	8192
B139	75519261817143986	37395	0	8192
B139	75519261817143986	37651	0	10496
B139	75519261817143986	37907	0	10496
B139	75519261817668328	38163	0	12544
B139	75519261817668328	38419	0	13568
B139	75519261817668328	38675	0	8192
B139	75519261817668328	38931	0	24832
B139	75519261817668328	39187	0	15616
B139	75519261817668328	39443	0	10496
B139	75519261817668328	39699	0	8192
B139	75519261817668328	39955	0	6656
B139	75519261817668328	40211	0	8192
B139	75519261817668328	40467	0	6656
B139	75519261818193736	40723	0	6656
B139	75519261818193736	40979	0	24832
B139	75519261818193736	41235	0	6656
B139	75519261818193736	41491	0	5632
B139	75519261818193736	41747	0	8192
B139	75519261818193736	42003	0	8192
B139	75519261818193736	42259	0	8192
B139	75519261818193736	42515	0	8192
B139	75519261818193736	42771	0	10496
B139	75519261818193736	43027	0	13568
B139	75519261818715509	43283	0	13568
B139	75519261818715509	43539	0	10496
B139	75519261818715509	43795	0	8192
B139	75519261818715509	44051	0	15616
B139	75519261818715509	44307	0	13568
B139	75519261822384931	61459	0	2304
B139	75519261822910337	63763	0	22784
B139	75519261822910337	276	0	22784
B139	75519261823433306	2324	0	22784
B139	75519261823433306	2580	0	2816
B139	75519261823959819	4372	0	22784
B139	75519261823959819	4628	0	8192
B139	75519261823959819	4884	0	7168
B139	75519261823959819	5140	0	7168
B139	75519261823959819	5396	0	6656
B139	75519261823959819	5652	0	4608
B139	75519261824483111	5908	0	6656
B139	75519261824483111	6164	0	6656
B139	75519261834969305	57620	0	5632
B139	75519261834969305	57876	0	5632
B139	75519261834969305	58132	0	5632
B139	75519261834969305	58388	0	6656
B139	75519261834969305	58644	0	5632
B139	75519261834969305	58900	0	5632
B139	75519261834969305	59156	0	5632
B139	75519261834969305	59412	0	6656
B139	75519261835491765	60692	0	5632
B139	75519261835491765	61460	0	6656
B139	75519261837066668	2837	0	2816
B139	75519261837588964	6165	0	5632
B139	75519261838115384	8213	0	4608
B139	75519261838115384	8469	0	2304
B139	75519261838115384	8725	0	2304
B139	75519261838115384	8981	0	2304
B139	75519261838115384	9237	0	2304
B139	75519261838639635	9493	0	2304
B139	75519261838639635	9749	0	2304
B139	75519261838639635	10005	0	2304
B139	75519261838639635	10261	0	2304
B139	75519261838639635	10517	0	6656
B139	75519261838639635	10773	0	5632
B139	75519261838639635	11029	0	3840
B139	75519261838639635	11285	0	2816
B139	75519261838639635	11541	0	5632
B139	75519261838639635	11797	0	6656
B139	75519261839163790	12053	0	3840
B139	75519261839163790	12309	0	3328
B139	75519261839163790	12565	0	2816
B139	75519261839163790	12821	0	2304
B139	75519261839163790	13077	0	2304
B139	75519261839163790	13333	0	2304
B139	75519261839163790	13589	0	2304
B139	75519261839163790	13845	0	2816
B139	75519261839163790	14101	0	2816
B139	75519261839163790	14357	0	3328
B139	75519261839688297	14613	0	2816
B139	75519261839688297	14869	0	2816
B139	75519261839688297	15125	0	2816
B139	75519261839688297	15381	0	2816
B139	75519261839688297	15637	0	2816
B139	75519261839688297	15893	0	2816
B139	75519261839688297	16149	0	2304
B139	75519261839688297	16405	0	2816
B139	75519261839688297	16661	0	2816
B139	75519261839688297	16917	0	3840
B139	75519261840212230	17173	0	5632
B139	75519261840212230	17429	0	5632
B139	75519261840212230	17685	0	4608
B139	75519261840212230	17941	0	5632
B139	75519261840212230	18197	0	4608
B139	75519261840212230	18453	0	5632
B139	75519261840212230	18965	0	5632
B139	75519261840212230	19221	0	23808
B139	75519261840212230	19477	0	11008
B139	75519261840736772	19733	0	8192
B139	75519261840736772	19989	0	7168
B139	75519261840736772	20245	0	7168
B139	75519261840736772	20501	0	6656
B139	75519261840736772	20757	0	6656
B139	75519261840736772	21013	0	6656
B139	75519261840736772	21269	0	23808
B139	75519261840736772	21525	0	11008
B139	75519261840736772	21781	0	4608
B139	75519261840736772	22037	0	3840
B139	75519261841260722	22293	0	7168
B139	75519261841260722	22549	0	3840
B139	75519261841260722	22805	0	3840
B139	75519261841260722	23061	0	3328
B139	75519261841260722	23317	0	23808
B139	75519261841260722	23573	0	4608
B139	75519261841260722	24085	0	4608
B139	75519261841260722	24341	0	4608
B139	75519261841260722	24597	0	4608
B139	75519261841785453	24853	0	4608
B139	75519261841785453	25109	0	3328
B139	75519261841785453	25365	0	23808
B139	75519261841785453	25621	0	3840
B139	75519261841785453	25877	0	3328
B139	75519261841785453	26133	0	6656
B139	75519261841785453	26389	0	5632
B139	75519261841785453	26645	0	5632
B139	75519261841785453	26901	0	4608
B139	75519261841785453	27157	0	3840
B139	75519261842309215	27413	0	23808
B139	75519261842309215	27669	0	4608
B139	75519261842309215	27925	0	3328
B139	75519261842309215	28181	0	4608
B139	75519261842309215	28437	0	4608
B139	75519261842309215	28693	0	4608
B139	75519261842309215	28949	0	5632
B139	75519261842309215	29205	0	5632
B139	75519261842309215	29461	0	4608
B139	75519261842309215	29717	0	5632
B139	75519261842833629	29973	0	6656
B139	75519261842833629	30229	0	6656
B139	75519261842833629	30485	0	5632
B139	75519261842833629	30741	0	4608
B139	75519261842833629	30997	0	5632
B139	75519261842833629	31253	0	4608
B139	75519261842833629	31509	0	4608
B139	75519261842833629	31765	0	3840
B139	75519261842833629	32021	0	6656
B139	75519261842833629	32277	0	5632
B139	75519261846501862	49685	0	8192
B139	75519261847028441	51733	0	8192
B139	75519261847028441	51989	0	12032
B139	75519261847028441	52245	0	12544
B139	75519261847028441	52501	0	12544
B139	75519261847028441	52757	0	13568
B139	75519261847552281	53013	0	12544
B139	75519261847552281	53269	0	12544
B139	75519261847552281	53525	0	7168
B139	75519261847552281	54037	0	12032
B139	75519261847552281	54293	0	12544
B139	75519261847552281	54805	0	13568
B139	75519261847552281	55061	0	12544
B139	75519261847552281	55317	0	12544
B139	75519261848074836	56085	0	12032
B139	75519261849126294	61717	1	0
B139	75519261849126294	62485	0	6656
B139	75519261849649261	64277	0	10496
B139	75519261849649261	64533	0	15104
B139	75519261850173788	790	0	6656
B139	75519261850173788	1046	0	15104
B139	75519261850173788	1302	0	13056
B139	75519261850173788	1558	0	5632
B139	75519261850698056	3094	0	15104
B139	75519261850698056	3606	0	5632
B139	75519261850698056	4118	1	0
B139	75519261851222389	6678	0	2304
B139	75519261851746509	8982	0	7168
B139	75519261852271379	11030	0	7168
B139	75519261852271379	11798	1	0
B139	75519261852271379	12310	0	16128
B139	75519261852795190	14102	0	16128
B139	75519261852795190	14358	0	16128
B139	75519261853319590	16150	0	16128
B139	75519261853319590	16406	0	6656
B139	75519261853319590	16662	0	4608
B139	75519261853843747	19990	0	6656
B139	75519261854368654	20758	0	6656
B139	75519261854368654	22806	0	19712
B139	75519261854892374	23318	1	0
B139	75519261854892374	24854	0	19712
B139	75519261855416601	25878	0	4608
B139	75519261855416601	26902	0	5632
B139	75519261855416601	27158	0	2304
B139	75519261855416601	27670	0	2304
B139	75519261855416601	27926	0	2304
B139	75519261855941831	28182	0	8192
B139	75519261855941831	28438	0	2304
B139	75519261855941831	28694	0	2304
B139	75519261855941831	28950	0	5632
B139	75519261855941831	29206	1	0
B139	75519261855941831	29462	0	2304
B139	75519261855941831	29718	0	2304
B139	75519261855941831	30230	0	8192
B139	75519261856465095	30998	0	2304
B139	75519261856465095	31510	0	2304
B139	75519261856465095	31766	0	2304
B139	75519261856465095	32022	0	2304
B139	75519261856465095	32278	0	2304
B139	75519261856465095	32534	0	2304
B139	75519261856465095	32790	0	2304
B139	75519261856465095	33046	0	2304
B139	75519261856989420	33302	0	3328
B139	75519261856989420	33558	0	2304
B139	75519261856989420	34070	0	2304
B139	75519261856989420	34326	0	2304
B139	75519261856989420	34582	0	2304
B139	75519261856989420	34838	0	2304
B139	75519261856989420	35094	0	2304
B139	75519261856989420	35350	0	2304
B139	75519261856989420	35606	0	2304
B139	75519261857514027	35862	0	2304
B139	75519261857514027	36118	1	0
B139	75519261857514027	36374	0	2304
B139	75519261857514027	36630	0	2304
B139	75519261857514027	36886	0	2304
B139	75519261857514027	37142	0	2304
B139	75519261857514027	37398	0	2304
B139	75519261857514027	37654	0	2304
B139	75519261857514027	37910	0	2304
B139	75519261857514027	38166	0	2304
B139	75519261858038002	38422	0	2304
B139	75519261858038002	38678	0	2304
B139	75519261858038002	38934	0	2304
B139	75519261858038002	39190	0	2304
B139	75519261858038002	39446	0	2304
B139	75519261858038002	39702	0	2304
B139	75519261858038002	39958	0	2304
B139	75519261858038002	40726	0	2816
B139	75519261858562575	40982	0	2304
B139	75519261858562575	41238	0	2304
B139	75519261858562575	41494	0	2304
B139	75519261858562575	41750	0	2304
B139	75519261858562575	42006	0	5632
B139	75519261858562575	42262	0	5632
B139	75519261858562575	42518	0	5632
B139	75519261859086521	43798	1	0
B139	75519261859086521	45590	0	3328
B139	75519261859611075	46358	0	2304
B139	75519261859611075	47638	0	2304
B139	75519261859611075	47894	0	5632
B139	75519261859611075	48150	0	5632
B139	75519261859611075	48406	0	5632
B139	75519261860135248	48662	0	3328
B139	75519261860135248	48918	0	3328
B139	75519261860135248	49174	0	3328
B139	75519261860135248	49430	0	3328
B139	75519261860135248	49686	0	3328
B139	75519261860135248	49942	0	5632
B139	75519261860135248	50198	0	5632
B139	75519261860135248	50454	1	5632
B139	75519261860135248	50710	0	3328
B139	75519261860135248	50966	0	4608
B139	75519261860661646	51222	0	3328
B139	75519261860661646	51478	1	0
B139	75519261860661646	51734	0	3328
B139	75519261860661646	51990	0	2304
B139	75519261860661646	52246	0	2816
B139	75519261860661646	52502	0	2304
B139	75519261860661646	52758	0	2304
B139	75519261860661646	53014	0	5632
B139	75519261860661646	53270	0	4608
B139	75519261860661646	53526	0	2816
B139	75519261861183847	53782	0	3840
B139	75519261861183847	54038	0	3840
B139	75519261861183847	54294	0	2816
B139	75519261861183847	54550	0	2816
B139	75519261861183847	54806	0	3328
B139	75519261861183847	55062	0	5632
B139	75519261861183847	55318	0	2304
B139	75519261861183847	55574	0	2304
B139	75519261861183847	55830	0	2304
B139	75519261861183847	56086	0	2304
B139	75519261861708217	56342	0	2304
B139	75519261861708217	56598	0	2304
B139	75519261861708217	56854	0	2816
B139	75519261861708217	57110	0	2304
B139	75519261861708217	57366	0	3328
B139	75519261861708217	57622	0	3840
B139	75519261861708217	57878	0	5632
B139	75519261861708217	58134	0	4608
B139	75519261861708217	58390	0	2816
B139	75519261861708217	58646	0	2816
B139	75519261862232437	58902	0	2816
B139	75519261862232437	59158	1	0
B139	75519261862232437	59414	0	3328
B139	75519261862232437	59670	0	3840
B139	75519261862232437	59926	0	2304
B139	75519261862232437	60182	0	2304
B139	75519261862232437	60438	0	2816
B139	75519261862232437	60694	0	2304
B139	75519261862232437	60950	0	2304
B139	75519261862232437	61206	0	2304
B139	75519261862757604	61462	0	2304
B139	75519261862757604	61718	0	2304
B139	75519261862757604	61974	0	2304
B139	75519261862757604	62230	0	2816
B139	75519261862757604	62486	0	2816
B139	75519261862757604	62742	0	3328
B139	75519261862757604	62998	0	2816
B139	75519261862757604	63254	0	2304
B139	75519261862757604	63510	0	2816
B139	75519261862757604	63766	0	2304
B139	75519261862757604	64022	0	2304
B139	75519261863281220	64278	0	2816
B139	75519261863281220	64534	0	2304
B139	75519261863281220	65046	0	2816
B139	75519261863281220	65302	0	2816
B139	75519261863281220	23	0	2304
B139	75519261863281220	279	0	2304
B139	75519261863281220	535	0	2304
B139	75519261863281220	791	0	2304
B139	75519261863281220	1047	0	2304
B139	75519261863805395	1303	0	2304
B139	75519261863805395	1559	0	2304
B139	75519261863805395	1815	0	2304
B139	75519261863805395	2071	0	2304
B139	75519261863805395	2327	0	2304
B139	75519261863805395	2583	0	2304
B139	75519261863805395	2839	0	2304
B139	75519261863805395	3095	0	2304
B139	75519261863805395	3351	0	2304
B139	75519261863805395	3607	0	2304
B139	75519261864327666	3863	0	2304
B139	75519261864327666	4119	0	2304
B139	75519261866424886	15895	0	3840
B139	75519261868522005	26135	0	2304
B139	75519261869572608	29975	0	2304
B139	75519261869572608	30231	0	2304
B139	75519261869572608	30487	0	2304
B139	75519261869572608	30743	0	2304
B139	75519261869572608	30999	0	2304
B139	75519261869572608	31255	0	2304
B139	75519261869572608	31511	0	2304
B139	75519261869572608	31767	0	2304
B139	75519261895730209	28185	0	2304
B139	75519261896255415	30233	0	2304
B139	75519261896255415	30489	0	2304
B139	75519261896255415	30745	0	2304
B139	75519261896255415	31001	0	2304
B139	75519261896779834	31257	0	2304
B139	75519261896779834	31513	0	2304
B139	75519261896779834	31769	0	2304
B139	75519261896779834	32025	0	2304
B139	75519261896779834	32281	0	2304
B139	75519261896779834	32537	0	2304
B139	75519261896779834	32793	0	2304
B139	75519261896779834	33049	0	2304
B139	75519261896779834	33305	0	2304
B139	75519261896779834	33561	0	2304
B139	75519261897305021	33817	0	2816
B139	75519261897305021	34073	0	3840
B139	75519261897305021	34329	0	3328
B139	75519261897305021	34585	0	2816
B139	75519261897305021	34841	0	2816
B139	75519261897305021	35097	0	2816
B139	75519261897305021	35353	0	2304
B139	75519261897305021	35609	0	2816
B139	75519261897305021	35865	0	2816
B139	75519261897826474	36121	0	2816
B139	75519261897826474	36377	0	2304
B139	75519261897826474	36633	0	2304
B139	75519261897826474	36889	0	2816
B139	75519261897826474	37145	0	2816
