4282	0	0	1.000000
4283	0	0	1.000000
4284	0	0	1.000000
4285	0	0	1.000000
4286	0	0	1.000000
4287	0	0	1.000000
4288	0	0	1.000000
4291	0	0	1.000000
4292	0	0	1.000000
4295	0	0	1.000000
4297	0	0	1.000000
4298	0	0	1.000000
4299	0	0	1.000000
4300	0	0	1.000000
4301	0	0	1.000000
4302	0	0	1.000000
4305	0	0	1.000000
4311	0	0	1.000000
4312	0	0	1.000000
4330	0	0	1.000000
4331	0	0	1.000000
4332	0	0	1.000000
4333	0	0	1.000000
4334	0	0	1.000000
4335	0	0	1.000000
4336	0	0	1.000000
4337	0	0	1.000000
4338	0	0	1.000000
4339	0	0	1.000000
4340	0	0	1.000000
4341	0	0	1.000000
4342	0	0	1.000000
4343	0	0	1.000000
4344	0	0	1.000000
4345	0	0	1.000000
4346	0	0	1.000000
4347	0	0	1.000000
4348	0	0	1.000000
4349	1881	107	2.000000
4352	0	0	1.000000
4353	0	0	1.000000
4354	0	0	1.000000
4355	0	0	1.000000
4356	0	0	1.000000
4394	0	0	1.000000
4434	0	0	1.000000
4474	4082	1326	2.000000
4482	0	0	1.000000
4487	0	0	1.000000
4492	0	0	1.000000
4497	0	0	1.000000
4502	0	0	1.000000
4507	0	0	1.000000
4511	0	0	1.000000
4512	0	0	1.000000
4517	1071	515	2.000000
4522	2558	1552	1.648196
4527	919	1552	0.592139
4532	0	0	1.000000
4537	0	0	1.000000
4542	0	0	1.000000
4547	0	0	1.000000
4552	29249	2490	2.000000
4557	23174	3413	2.000000
4562	19890	274	2.000000
4565	0	0	1.000000
4567	0	0	1.000000
4572	0	0	1.000000
4577	0	0	1.000000
4579	0	0	1.000000
4582	0	0	1.000000
4587	28947	10	2.000000
4592	23939	107	2.000000
4595	0	0	1.000000
4597	0	0	1.000000
4602	0	0	1.000000
4607	0	0	1.000000
4609	0	0	1.000000
4612	0	0	1.000000
4617	0	0	1.000000
4622	0	0	1.000000
4627	0	0	1.000000
4632	0	0	1.000000
4637	0	0	1.000000
4642	0	0	1.000000
4643	0	0	1.000000
4647	0	0	1.000000
4652	0	0	1.000000
4657	0	0	1.000000
4662	0	0	1.000000
4667	0	0	1.000000
4672	0	0	1.000000
4677	0	0	1.000000
4681	0	0	1.000000
4682	0	0	1.000000
4687	0	0	1.000000
4692	0	0	1.000000
4697	0	0	1.000000
4702	0	0	1.000000
4711	0	0	1.000000
4712	0	0	1.000000
4717	0	0	1.000000
4722	0	0	1.000000
4727	0	0	1.000000
4732	0	0	1.000000
4737	0	0	1.000000
4742	0	0	1.000000
4747	0	0	1.000000
4752	0	0	1.000000
4757	0	0	1.000000
4762	0	0	1.000000
4767	0	0	1.000000
4772	0	0	1.000000
4777	0	0	1.000000
4783	0	0	1.000000
4787	0	0	1.000000
4792	0	0	1.000000
4797	0	0	1.000000
4802	0	0	1.000000
4807	0	0	1.000000
4812	0	0	1.000000
4817	0	0	1.000000
4822	1500	515	2.000000
4827	1047	234	2.000000
4830	0	0	1.000000
4832	0	0	1.000000
4837	0	0	1.000000
4842	0	0	1.000000
4847	0	0	1.000000
4852	0	0	1.000000
4857	0	0	1.000000
4862	0	0	1.000000
4867	0	0	1.000000
4871	0	0	1.000000
4872	0	0	1.000000
4877	0	0	1.000000
4882	0	0	1.000000
4887	0	0	1.000000
4892	0	0	1.000000
4897	27295	967	2.000000
4902	14780	706	2.000000
4905	0	0	1.000000
4907	0	0	1.000000
4912	0	0	1.000000
4917	0	0	1.000000
4922	0	0	1.000000
4927	0	0	1.000000
4932	0	0	1.000000
4937	0	0	1.000000
4942	0	0	1.000000
4947	0	0	1.000000
4952	0	0	1.000000
4957	0	0	1.000000
4962	0	0	1.000000
4967	0	0	1.000000
4968	0	0	1.000000
4972	0	0	1.000000
4977	0	0	1.000000
4982	0	0	1.000000
4987	0	0	1.000000
4992	0	0	1.000000
4997	0	0	1.000000
5002	0	0	1.000000
5004	0	0	1.000000
5007	0	0	1.000000
5012	0	0	1.000000
5016	0	0	1.000000
5017	0	0	1.000000
5022	0	0	1.000000
5027	0	0	1.000000
5032	0	0	1.000000
5037	0	0	1.000000
5038	0	0	1.000000
5042	0	0	1.000000
5050	0	0	1.000000
5052	0	0	1.000000
5054	0	0	1.000000
5057	0	0	1.000000
5062	0	0	1.000000
5067	0	0	1.000000
5072	0	0	1.000000
5077	0	0	1.000000
5078	0	0	1.000000
5082	0	0	1.000000
5087	0	0	1.000000
5090	0	0	1.000000
5092	0	0	1.000000
5097	0	0	1.000000
5102	0	0	1.000000
5107	0	0	1.000000
5108	0	0	1.000000
5112	0	0	1.000000
5117	0	0	1.000000
5118	0	0	1.000000
5122	0	0	1.000000
5127	0	0	1.000000
5131	0	0	1.000000
5132	0	0	1.000000
5137	0	0	1.000000
5140	0	0	1.000000
5142	0	0	1.000000
5147	0	0	1.000000
5152	0	0	1.000000
5157	0	0	1.000000
5160	0	0	1.000000
5162	0	0	1.000000
5169	45203	57	2.000000
5170	0	0	1.000000
5172	0	0	1.000000
5177	0	0	1.000000
5182	0	0	1.000000
5187	40733	91	2.000000
5192	0	0	1.000000
5193	0	0	1.000000
5197	0	0	1.000000
5202	20866	200	2.000000
5203	0	0	1.000000
5207	21460	57	2.000000
5212	21336	440	2.000000
5217	25861	78	2.000000
5222	30776	376	2.000000
5227	34447	440	2.000000
5232	38022	321	2.000000
5237	40468	78	2.000000
5240	0	0	1.000000
5241	0	0	1.000000
5242	0	0	1.000000
5251	46356	171	2.000000
5252	0	0	1.000000
5257	0	0	1.000000
5261	0	0	1.000000
5262	0	0	1.000000
5268	0	0	1.000000
5271	37416	321	2.000000
5277	0	0	1.000000
5281	0	0	1.000000
5282	0	0	1.000000
5287	0	0	1.000000
5291	0	0	1.000000
5292	0	0	1.000000
5297	0	0	1.000000
5301	0	0	1.000000
5302	0	0	1.000000
5307	0	0	1.000000
5311	0	0	1.000000
5312	0	0	1.000000
5317	0	0	1.000000
5321	0	0	1.000000
5322	0	0	1.000000
5327	41232	171	2.000000
5332	35883	91	2.000000
5337	32361	376	2.000000
5342	24598	125	2.000000
5347	21207	321	2.000000
5352	0	0	1.000000
5357	0	0	1.000000
5361	0	0	1.000000
5362	0	0	1.000000
5367	0	0	1.000000
5371	0	0	1.000000
5372	0	0	1.000000
5377	0	0	1.000000
5381	0	0	1.000000
5382	0	0	1.000000
5387	0	0	1.000000
5391	0	0	1.000000
5392	0	0	1.000000
5397	0	0	1.000000
5401	0	0	1.000000
5402	0	0	1.000000
5407	0	0	1.000000
5411	0	0	1.000000
5412	0	0	1.000000
5420	0	0	1.000000
5421	0	0	1.000000
5422	0	0	1.000000
5427	0	0	1.000000
5431	0	0	1.000000
5432	0	0	1.000000
5440	0	0	1.000000
5441	0	0	1.000000
5442	0	0	1.000000
5447	0	0	1.000000
5451	0	0	1.000000
5452	0	0	1.000000
5457	0	0	1.000000
5461	0	0	1.000000
5462	0	0	1.000000
5467	0	0	1.000000
5471	0	0	1.000000
5472	0	0	1.000000
5477	0	0	1.000000
5481	0	0	1.000000
5482	0	0	1.000000
5487	0	0	1.000000
5491	0	0	1.000000
5492	0	0	1.000000
5498	0	0	1.000000
5501	0	0	1.000000
5502	0	0	1.000000
5511	0	0	1.000000
5514	0	0	1.000000
5518	0	0	1.000000
5521	0	0	1.000000
5522	0	0	1.000000
5529	0	0	1.000000
5531	0	0	1.000000
5532	0	0	1.000000
5537	0	0	1.000000
5541	0	0	1.000000
5542	0	0	1.000000
5547	0	0	1.000000
5551	0	0	1.000000
5554	0	0	1.000000
5557	0	0	1.000000
5561	0	0	1.000000
5562	0	0	1.000000
5567	0	0	1.000000
5571	0	0	1.000000
5572	0	0	1.000000
5581	0	0	1.000000
5582	0	0	1.000000
5587	0	0	1.000000
5591	0	0	1.000000
5592	0	0	1.000000
5601	0	0	1.000000
5602	0	0	1.000000
5607	0	0	1.000000
5611	0	0	1.000000
5612	0	0	1.000000
5617	0	0	1.000000
5621	0	0	1.000000
5622	0	0	1.000000
5627	0	0	1.000000
5631	0	0	1.000000
5632	0	0	1.000000
5637	0	0	1.000000
5641	0	0	1.000000
5642	0	0	1.000000
5647	0	0	1.000000
5651	0	0	1.000000
5652	0	0	1.000000
5660	0	0	1.000000
5661	0	0	1.000000
5662	0	0	1.000000
5668	0	0	1.000000
5671	0	0	1.000000
5672	0	0	1.000000
5680	0	0	1.000000
5681	0	0	1.000000
5682	0	0	1.000000
5687	0	0	1.000000
5691	0	0	1.000000
5692	0	0	1.000000
5697	0	0	1.000000
5701	0	0	1.000000
5702	0	0	1.000000
5707	0	0	1.000000
5711	0	0	1.000000
5712	0	0	1.000000
5722	839	10	2.000000
5727	0	0	1.000000
5731	0	0	1.000000
5732	0	0	1.000000
5737	0	0	1.000000
5741	0	0	1.000000
5742	0	0	1.000000
5747	0	0	1.000000
5751	0	0	1.000000
5764	0	0	1.000000
5771	0	0	1.000000
5777	0	0	1.000000
5781	0	0	1.000000
5782	0	0	1.000000
5790	0	0	1.000000
5791	0	0	1.000000
5792	0	0	1.000000
5797	0	0	1.000000
5801	0	0	1.000000
5802	0	0	1.000000
5807	0	0	1.000000
5811	0	0	1.000000
5812	0	0	1.000000
5817	0	0	1.000000
5821	0	0	1.000000
5822	0	0	1.000000
5830	0	0	1.000000
5831	0	0	1.000000
5832	0	0	1.000000
5837	0	0	1.000000
5841	0	0	1.000000
5842	0	0	1.000000
5850	0	0	1.000000
5851	0	0	1.000000
5852	0	0	1.000000
5857	0	0	1.000000
5861	0	0	1.000000
5862	0	0	1.000000
5867	0	0	1.000000
5871	0	0	1.000000
5876	0	0	1.000000
5877	0	0	1.000000
5881	0	0	1.000000
5882	0	0	1.000000
5887	0	0	1.000000
5891	0	0	1.000000
5892	0	0	1.000000
5898	0	0	1.000000
5901	0	0	1.000000
5902	0	0	1.000000
5907	0	0	1.000000
