SFN,supply_bytes_grant,supply_bytes_pusch,demand_bytes,ratio_grant,ratio_pusch,smoothed_ratio_grant,smoothed_ratio_pusch
2117,113.0,133.0,267.0,2.3628318584070795,2.007518796992481,757.7549804001105,381.00631093101873
2117,65.0,133.0,267.0,4.107692307692307,2.007518796992481,617.9405869504229,349.4230782531832
2118,61.0,309.0,267.0,4.377049180327869,0.8640776699029126,568.3476117775807,322.61084743908475
2119,35.0,249.0,150000.0,4285.714285714285,602.4096385542168,759.5965251360276,342.5964753758799
2119,35.0,9.0,150000.0,4285.714285714285,16666.666666666668,955.4919562792641,1529.971758822592
2119,35.0,325.0,150000.0,4285.714285714285,461.53846153846155,1111.0789435494198,1458.7428723369833
2120,97.0,113.0,150000.0,1546.3917525773195,1327.4336283185842,1163.522394328481,1450.5360445858332
2120,97.0,9.0,150000.0,1546.3917525773195,16666.666666666668,962.0767254103625,2345.602551767059
2121,,65.0,315.0,,4.846153846153846,962.0767254103625,2344.2290386822056
2122,,61.0,315.0,,5.163934426229508,962.0767254103625,2343.8866856635736
2123,,35.0,315.0,,9.0,995.7630130188796,2214.170758682264
2124,,97.0,267.0,,2.752577319587629,1057.9530982397762,2214.1847907555743
2125,325.0,249.0,267.0,0.8215384615384616,1.072289156626506,1057.5183332825113,2097.7051854082615
2126,,309.0,267.0,,0.8640776699029126,1127.984467782047,1992.8631300213433
2128,93.0,113.0,267.0,2.870967741935484,2.3628318584070795,1095.813406084584,1870.0304519421327
2128,177.0,113.0,267.0,1.5084745762711864,2.3628318584070795,1065.1447402871045,1792.829005906187
2129,97.0,325.0,226.0,2.329896907216495,0.6953846153846154,1065.1425446236917,1789.5262751369562
2132,,177.0,70.0,,0.3954802259887006,1141.0553812497835,1788.0627158149223
2132,,93.0,70.0,,0.7526881720430108,1228.6471158183508,1788.0467357656933
2132,,101.0,70.0,,0.693069306930693,1330.6920677775724,1788.0277747732084
2133,29.0,97.0,70.0,2.413793103448276,0.7216494845360825,1330.6963145479924,1787.9634813075857
2133,249.0,97.0,70.0,0.28112449799196787,0.7216494845360825,1330.3774338971841,1787.8991878419627
2137,,249.0,150000.0,,602.4096385542168,1450.9229234168984,1817.9764658861786
2140,,93.0,150000.0,,1612.9032258064517,1167.4437871871596,1868.50114524879
2142,325.0,,150000.0,461.53846153846155,,785.0262047695772,1089.6503283320596
2143,,4.0,150000.0,,37500.0,396.0608624423875,3039.043040882667
2143,,35.0,150000.0,,4285.714285714285,252.269501175521,3194.7420228508618
2144,157.0,,150000.0,955.4140127388536,,178.39728369571282,2446.3017648610944
2145,69.0,,150000.0,2173.913043478261,,400.12125700488485,2589.91680080315
2146,61.0,,150000.0,2459.0163934426228,,606.0107706486585,2751.4638549517076
2149,77.0,,150000.0,1948.051948051948,,728.0145140489577,2934.294778615155
2150,73.0,,150000.0,2054.794520547945,,838.5795145905399,3143.690650136267
2151,193.0,,150000.0,777.2020725388601,,903.2778924303167,3385.4305240577773
2151,9.0,,150000.0,16666.666666666668,,2115.846259679267,3667.4777279234336
2152,9.0,,150000.0,16666.666666666668,,3397.6766980580924,4000.669991202072
2153,9.0,,150000.0,16666.666666666668,,4679.611943603507,4400.500707136439
2153,69.0,,150000.0,2173.913043478261,,4846.65680103205,4889.367965194334
2155,9.0,,150000.0,16666.666666666668,,5690.943220005951,5500.489525815377
2155,153.0,,150000.0,980.3921568627451,,5376.9064824630705,6286.1662169072815
2156,97.0,,150000.0,1546.3917525773195,,5137.499311845211,7333.745074840674
2157,,9.0,83.0,,9.222222222222221,5479.838346427995,7335.161836963623
2159,11.0,,150000.0,13636.363636363636,,6388.910513885704,8802.04987445944
2159,153.0,,150000.0,980.3921568627451,,6050.878116571769,10851.959933435744
2160,201.0,,150000.0,746.2686567164179,,5738.8422659920425,13931.64550264551
2161,87.0,,150000.0,1724.1379310344828,,5813.112823021221,13931.64550264551
2162,161.0,,150000.0,931.6770186335403,,5541.921944999684,2147.4682539682653
2163,51.0,,150000.0,2941.176470588235,,5405.040604241186,9.222222222222221
2164,421.0,,150000.0,356.29453681710214,,5373.508000245304,9.222222222222221
2167,35.0,,83.0,2.3714285714285714,,5259.216336302839,9.222222222222221
2168,133.0,,83.0,0.6240601503759399,,5129.827266129562,9.222222222222221
2169,177.0,,83.0,0.4689265536723164,,5027.322896577022,9.222222222222221
2169,121.0,,83.0,0.6859504132231405,,4919.211919201511,9.222222222222221
2170,225.0,,83.0,0.3688888888888889,,4878.325962167301,9.222222222222221
2171,253.0,,150000.0,592.8853754940711,,4032.3374731582167,9.222222222222221
2172,,133.0,150000.0,,1127.8195488721803,3330.430295741081,568.5208855472122
2174,,225.0,1961.0,,8.715555555555556,2545.9458033336937,381.9191088833266
2175,,253.0,1961.0,,7.75098814229249,2569.197850824658,288.3770786980681
2176,,269.0,150000.0,,557.6208178438661,1629.3665964351906,342.2258265272277
2177,485.0,51.0,150000.0,309.2783505154639,2941.176470588235,1584.6256760120389,775.3842672040622
2178,533.0,,150000.0,281.42589118198873,,1500.2946185856833,775.3842672040622
2179,485.0,113.0,150000.0,309.2783505154639,1327.4336283185842,1425.8561018312948,995.0861682201225
2180,35.0,93.0,150000.0,4285.714285714285,1612.9032258064517,841.4405174157105,1083.3457478753123
2180,121.0,93.0,150000.0,1239.6694214876034,1612.9032258064517,857.6453464547641,1149.5404326167047
2181,177.0,485.0,1406.0,7.943502824858757,2.8989690721649484,811.5000243365416,1022.1358255562004
2181,177.0,28.0,1406.0,7.943502824858757,50.214285714285715,704.2378725734402,924.9436715720088
2181,177.0,87.0,1406.0,7.943502824858757,16.160919540229884,646.5045278353975,842.3270577509381
2182,,97.0,1406.0,,14.494845360824742,493.52639831854174,773.341040051762
2182,,533.0,1406.0,,2.6378986866791743,503.32867414007313,714.0561830236786
2183,,145.0,1406.0,,9.696551724137931,541.8638468761227,663.7447807879972
2183,,485.0,1406.0,,2.8989690721649484,586.9671624366016,619.6883933402751
2184,,35.0,1406.0,,40.17142857142857,640.2851838805043,583.4685830422221
2184,,121.0,1406.0,,11.619834710743802,704.2451072272323,549.8304213756646
2184,,113.0,1406.0,,12.442477876106194,782.4535759314928,519.9755356256891
2185,141.0,9.0,1406.0,9.97163120567376,156.22222222222223,717.6853821216707,500.8306243939277
2185,141.0,177.0,1406.0,9.97163120567376,7.943502824858757,646.9140070300712,441.88977986512134
2186,,9.0,150000.0,,16666.666666666668,646.9140070300712,1318.6240488709693
2187,,4.0,150000.0,,37500.0,646.9140070300712,3291.9003126529537
2188,,9.0,150000.0,,16666.666666666668,646.9140070300712,4139.744831012049
2189,,35.0,137.0,,3.914285714285714,684.4290799761386,3985.1520844397355
2190,,9.0,137.0,,15.222222222222221,734.8044785754073,3786.65559132886
2193,,113.0,137.0,,1.2123893805309736,795.5939254411135,3720.344529381957
2195,,9.0,226.0,,25.11111111111111,213.9071987289182,3640.9549236471903
2196,,4.0,226.0,,56.5,8.754754177181166,3563.1347623568677
2202,,9.0,226.0,,25.11111111111111,8.95756701526177,3564.245369458815
2203,,9.0,10.0,,1.1111111111111112,9.295588412062772,3561.7902107286563
2204,,9.0,10.0,,1.1111111111111112,9.97163120567376,3561.0377203072007
2205,,9.0,10.0,,1.1111111111111112,9.97163120567376,3560.368533594715
2207,,233.0,10.0,,0.04291845493562232,9.97163120567376,3560.2387845831267
2208,,293.0,10.0,,0.034129692832764506,9.97163120567376,3559.755663481562
2209,,293.0,10.0,,0.034129692832764506,9.97163120567376,3559.6124215125956
2210,,309.0,10.0,,0.032362459546925564,9.97163120567376,3557.6054682070016
2211,,293.0,60.0,,0.20477815699658702,9.97163120567376,3557.034715379314
2216,253.0,,60.0,0.23715415019762845,,6.726805520508986,3743.5922015636934
2218,285.0,,60.0,0.21052631578947367,,3.473103890547557,3942.89053374933
2220,15.0,,191.0,12.733333333333333,,4.393671266434081,4174.358006156653
2220,169.0,,191.0,1.1301775147928994,,3.577797828523786,3393.588714874776
2221,26.0,,191.0,7.346153846153846,,4.331469032049798,1119.8279625330945
2224,35.0,15.0,12.0,0.34285714285714286,0.8,3.666700383851022,8.770184755316912
2225,33.0,,12.0,0.36363636363636365,,3.194834095248928,9.11703468681914
2228,15.0,,43.0,2.8666666666666667,,3.1538131666761453,8.647404876403519
2228,161.0,,43.0,0.2670807453416149,,2.833065119861198,9.266989501059564
2229,51.0,,43.0,0.8431372549019608,,2.634072333365274,7.8266148092366965
2232,,161.0,43.0,,0.2670807453416149,2.634072333365274,2.7145312406313886
2232,,18.0,43.0,,2.388888888888889,2.634072333365274,0.648874674974823
2233,113.0,51.0,43.0,0.3805309734513274,0.8431372549019608,2.4292049370094606,0.6245134153194457
2235,29.0,,43.0,1.4827586206896552,,2.350334410649477,0.5758536457402792
2235,4.0,,43.0,10.75,,2.996462532907209,0.5163805940324089
2236,61.0,,43.0,0.7049180327868853,,2.8327807828986145,0.5755633614195073
2237,177.0,113.0,43.0,0.24293785310734464,0.3805309734513274,2.660124587579197,0.6188635214968276
2237,51.0,113.0,43.0,0.8431372549019608,0.3805309734513274,2.5465628792868693,0.662163681574148
2239,161.0,4.0,83.0,0.515527950310559,20.75,2.42709023640591,3.2518683741307823
2239,161.0,28.0,83.0,0.515527950310559,2.9642857142857144,2.3208923316228347,3.5968068187919235
2240,,61.0,83.0,,1.360655737704918,2.4434651658243176,3.348345587560034
2241,177.0,51.0,83.0,0.4689265536723164,1.6274509803921569,2.458665179817426,3.1762561268432465
2241,177.0,51.0,83.0,0.4689265536723164,1.6274509803921569,1.73722948689619,3.035455658984056
2242,125.0,,83.0,0.664,,1.7098072801436663,3.035455658984056
2243,65.0,161.0,83.0,1.2769230769230768,0.515527950310559,1.3527937054830328,2.825461683261265
2244,269.0,,83.0,0.30855018587360594,,1.3507756491898837,3.0095945635577435
2245,,177.0,83.0,,0.4689265536723164,1.4124718545369788,2.797872229400624
2246,133.0,125.0,83.0,0.6240601503759399,0.664,1.2723089472688083,2.6337282117544225
2247,161.0,65.0,83.0,0.515527950310559,1.2769230769230768,1.2878368975793673,2.536813559266469
2247,161.0,105.0,83.0,0.515527950310559,0.7904761904761904,1.2673613160424047,2.420391068013784
2248,161.0,269.0,83.0,0.515527950310559,0.30855018587360594,1.2231358239405314,2.4231556973825836
2249,249.0,,83.0,0.3333333333333333,,1.1737023522401315,2.4256033265607044
2250,,133.0,83.0,,0.6240601503759399,1.2203594921688847,2.4099549619517027
2251,,161.0,83.0,,0.515527950310559,1.2039595466363366,2.283659827842293
2253,,9.0,1406.0,,156.22222222222223,0.5675568497454256,11.904819977491039
2254,4.0,,1406.0,351.5,,23.953895647559634,11.904819977491039
2255,,4.0,191.0,,47.75,25.647535490020513,14.865411791650331
2255,,97.0,191.0,,1.9690721649484537,27.555566123491168,14.9646956161189
2257,201.0,4.0,191.0,0.9502487562189055,47.75,27.589006185484116,16.652195616118902
2258,,4.0,191.0,,47.75,29.84512937174858,19.451302758976045
2260,9.0,,191.0,21.22222222222222,,29.181828821785015,20.657345893727452
2262,9.0,,191.0,21.22222222222222,,30.778236180904237,22.01662410182283
2263,,9.0,70.0,,7.777777777777778,33.30401198317357,22.455933158778947
2264,,9.0,70.0,,7.777777777777778,36.27128579982571,21.477389466712204
2265,,4.0,70.0,,17.5,39.77072207211597,22.609687603358164
2266,,9.0,70.0,,7.777777777777778,44.15540783725401,21.68269323925939
2278,,4.0,267.0,,66.75,44.15540783725401,25.82526032965487
2281,97.0,,267.0,2.752577319587629,,44.3919097449442,27.502677684965196
2282,201.0,,267.0,1.328358208955224,,44.482224218126944,29.37594587125392
2285,141.0,,267.0,1.8936170212765957,,44.63534522601205,31.57482815439067
2289,177.0,,267.0,1.5084745762711864,,44.74567262889657,34.18035131843376
2290,4.0,,267.0,66.75,,52.125302258526204,34.18035131843376
2294,,4.0,191.0,,47.75,52.125302258526204,38.10751297256909
2295,87.0,,191.0,2.1954022988505746,,47.13231226255864,41.52496615641078
2298,225.0,,191.0,0.8488888888888889,,42.92472831949775,30.055240549829637
2304,4.0,,191.0,47.75,,15.311091955861388,30.055240549829637
2305,4.0,,191.0,47.75,,18.014334292872938,28.08915616647737
2305,97.0,,191.0,1.9690721649484537,,16.78008335995567,31.354166666668487
2308,,4.0,191.0,,47.75,18.099236243600398,31.354166666668483
2309,,4.0,191.0,,47.75,18.099236243600398,31.354166666668483
2313,85.0,,191.0,2.2470588235294118,,16.517972627042667,31.354166666668483
2315,11.0,,191.0,17.363636363636363,,16.196423805493847,31.354166666668483
2317,,85.0,191.0,,2.2470588235294118,16.196423805493847,30.66282679738744
2322,,145.0,191.0,,1.3172413793103448,16.196423805493847,29.85525974757901
2323,,161.0,191.0,,1.186335403726708,16.196423805493847,27.81605167304485
2324,,241.0,191.0,,0.7925311203319502,16.196423805493847,26.94289584086412
2325,,125.0,191.0,,1.528,16.196423805493847,18.79014584086412
2327,,55.0,191.0,,3.4727272727272727,17.418591667848958,17.08821044440447
2328,113.0,,191.0,1.6902654867256637,,17.45149232946445,17.08821044440447
2331,,161.0,191.0,,1.186335403726708,19.007279860283234,15.498022940336693
2332,,161.0,2735.0,,16.987577639751553,20.951591558506795,15.633437003919864
2332,,113.0,2735.0,,24.20353982300885,15.226790503320144,16.347612238843947
2333,,133.0,2735.0,,20.56390977443609,15.226790503320144,14.082104720046955
2334,,61.0,2735.0,,44.83606557377049,17.088417389672937,16.447794016487226
2335,,55.0,2735.0,,49.72727272727273,19.79500547313695,18.82489963868619
2336,,133.0,2735.0,,20.56390977443609,14.204006567764338,18.94083364773618
2337,,133.0,2735.0,,20.56390977443609,5.817508209705423,19.04227590565493
2338,,145.0,2735.0,,18.862068965517242,7.100320224624412,19.031675497411534
2339,,161.0,2735.0,,16.987577639751553,7.100320224624412,17.22212124092633
2340,201.0,113.0,2735.0,13.606965174129353,24.20353982300885,8.726981462000651,15.837035348162146
2341,,121.0,2735.0,,22.60330578512397,10.886955674824398,16.212939261326692
2342,,121.0,2735.0,,22.60330578512397,7.648615330418416,16.54927434152655
2343,,133.0,2735.0,,20.56390977443609,7.648615330418416,17.513319128416374
2344,,133.0,2735.0,,20.56390977443609,7.648615330418416,18.526301675528252
2345,,105.0,2735.0,,26.047619047619047,7.648615330418416,19.834790288364694
2346,,28.0,2735.0,,97.67857142857143,7.648615330418416,24.93405556774572
2348,,113.0,2735.0,,24.20353982300885,7.648615330418416,26.127505032114605
2349,,241.0,2735.0,,11.348547717842324,7.648615330418416,26.542021897646976
2350,,325.0,2735.0,,8.415384615384616,13.606965174129353,25.63569003353386
2351,,437.0,2735.0,,6.258581235697941,13.606965174129353,25.889302325132423
2358,121.0,,2735.0,22.60330578512397,,18.105135479617566,26.35781415067878
2361,113.0,,2735.0,24.20353982300885,,20.13793692741466,26.477496057771557
2364,4.0,,2735.0,683.75,,186.040952695561,26.82535407443835
2368,,4.0,191.0,,47.75,186.040952695561,26.996761981863614
2372,97.0,,191.0,1.9690721649484537,,149.22657658943848,25.576105060275545
2376,,97.0,137.0,,1.4123711340206186,149.22657658943848,24.379133895249577
2377,,4.0,137.0,,34.25,149.22657658943848,25.23451453434732
2380,97.0,,137.0,1.4123711340206186,,124.59087568020219,25.659344238935994
2380,233.0,,137.0,0.5879828326180258,,106.87617670197587,26.278756138877736
2382,,133.0,137.0,,1.0300751879699248,122.4210452899503,24.62350866494639
2384,11.0,97.0,36.0,3.272727272727273,0.3711340206185567,105.39985700177559,23.035496396053144
2388,9.0,,36.0,4.0,,92.72487487655364,23.06874182766308
2390,201.0,,36.0,0.1791044776119403,,82.44201149889345,23.277477832098665
2391,,87.0,36.0,,0.41379310344827586,82.44201149889345,21.598301442849678
2392,,133.0,137.0,,1.0300751879699248,82.44201149889345,19.513506121212252
2392,,9.0,137.0,,15.222222222222221,82.44201149889345,12.642143687349817
2393,,121.0,137.0,,1.1322314049586777,82.44201149889345,10.719534652512301
2396,,35.0,137.0,,3.914285714285714,82.44201149889345,10.100012818882584
2398,,87.0,162.0,,1.8620689655172413,82.44201149889345,9.553903181393638
2399,,35.0,162.0,,4.628571428571429,82.44201149889345,9.418069030799762
2400,11.0,75.0,162.0,14.727272727272727,2.16,81.56689671468774,8.85975602843055
2400,11.0,113.0,162.0,14.727272727272727,1.4336283185840708,80.51397814849484,8.329318334870086
2401,97.0,,162.0,1.6701030927835052,,4.727322936581897,8.329318334870086
2402,,51.0,162.0,,3.176470588235294,4.727322936581897,5.145494805458321
2403,9.0,133.0,162.0,18.0,1.218045112781955,6.5085371404765135,4.883664825946564
2404,,193.0,162.0,,0.8393782383419689,6.5085371404765135,4.845465299567987
2405,,97.0,162.0,,1.6701030927835052,6.5085371404765135,2.6734721724202206
2405,,105.0,162.0,,1.542857142857143,7.1455578912835005,2.6028087330725285
2407,,9.0,162.0,,18.0,8.082354328235711,3.5085258664212033
2407,,87.0,162.0,,1.8620689655172413,8.082354328235711,3.557466676865163
2408,,9.0,162.0,,18.0,8.883958837487118,4.594458793299365
2408,,113.0,162.0,,1.4336283185840708,9.860750604984542,4.418857100259626
2409,,9.0,315.0,,35.0,12.281162136827692,6.0283909370880675
2409,,9.0,315.0,,35.0,12.281162136827692,7.848717615853948
2410,,9.0,315.0,,35.0,12.281162136827692,9.636608395434477
2411,,9.0,315.0,,35.0,12.281162136827692,10.677544067949098
2414,,9.0,372.0,,41.333333333333336,12.281162136827692,12.793391537863554
2420,97.0,,372.0,3.8350515463917527,,10.591940018740505,13.28667519472899
2424,,97.0,150000.0,,1546.3917525773195,10.591940018740505,99.09387983982911
2425,,4.0,191.0,,47.75,10.591940018740505,101.48951476046403
2429,269.0,,150000.0,557.6208178438661,,119.17064904205918,107.33242739343251
2432,,141.0,150000.0,,1063.8297872340424,145.28149312075578,169.82631909434184
2433,,141.0,150000.0,,1063.8297872340424,193.1519564634132,219.49317843543633
2434,,141.0,150000.0,,1063.8297872340424,193.1519564634132,278.41836269353666
2435,,217.0,150000.0,,691.2442396313364,280.7279346951198,316.7531512779008
2436,,125.0,150000.0,,1200.0,280.7279346951198,383.3731858202152
2437,,65.0,150000.0,,2307.6923076923076,280.7279346951198,511.48553052018866
2438,,133.0,51.0,,0.38345864661654133,280.7279346951198,511.4211194926199
2439,,173.0,51.0,,0.2947976878612717,280.7279346951198,510.4374971419454
2440,19.0,141.0,51.0,2.6842105263157894,0.3617021276595745,188.0466933055185,510.3541434287311
2440,9.0,141.0,51.0,5.666666666666667,0.3617021276595745,142.45168664580552,509.37423799137883
2441,,55.0,51.0,,0.9272727272727272,142.45168664580552,509.34610712519486
2442,,141.0,51.0,,0.3617021276595745,142.45168664580552,507.42175724339825
2443,,51.0,150000.0,,2941.176470588235,142.45168664580552,668.8760056094112
2444,,18.0,2735.0,,151.94444444444446,142.45168664580552,675.3729191896582
2444,,9.0,2735.0,,303.8888888888889,142.45168664580552,690.3111907945964
2446,4.0,,2735.0,683.75,,250.71134931664443,728.4863588805532
2447,,173.0,2735.0,,15.809248554913294,312.4304237592076,688.8931860846843
2448,53.0,9.0,162.0,3.056603773584906,18.0,250.55565976208305,603.9825331637221
2448,9.0,9.0,162.0,18.0,18.0,211.7963831350692,602.3297553859443
2449,193.0,,162.0,0.8393782383419689,,118.99947653414853,602.3297553859443
2449,113.0,,162.0,1.4336283185840708,,102.20435536049646,575.1826946889973
2450,217.0,4.0,162.0,0.7465437788018433,40.5,89.52212891278464,514.9868248517007
2451,121.0,,162.0,1.3388429752066116,,79.72398603083153,480.6841397028044
2452,201.0,9.0,83.0,0.4129353233830846,9.222222222222221,71.79288096008668,438.0577636147347
2452,201.0,53.0,83.0,0.4129353233830846,1.5660377358490567,65.30379499311363,363.1556409732253
2453,,193.0,83.0,,0.43005181347150256,65.30379499311363,218.951749980798
2453,,113.0,83.0,,0.7345132743362832,65.30379499311363,218.9736908950305
2454,,217.0,83.0,,0.3824884792626728,65.30379499311363,218.9791715694931
2455,,121.0,83.0,,0.6859504132231405,71.5657534397934,218.99943708734082
2459,,161.0,150000.0,,931.6770186335403,78.88787419236304,277.2066443689584
2460,,285.0,150000.0,,526.3157894736842,78.88787419236304,310.0434266656091
2461,,51.0,150000.0,,2941.176470588235,78.88787419236304,493.8443496943951
2464,4.0,22.0,70.0,17.5,3.1818181818181817,72.74908677312673,310.219683918994
2465,,133.0,43.0,,0.3233082706766917,72.74908677312673,300.7433629081335
2468,225.0,18.0,43.0,0.19111111111111112,2.388888888888889,66.15290716748895,281.8996129081335
2468,225.0,4.0,43.0,0.19111111111111112,10.75,4.011189995771782,265.94963567824334
2468,69.0,18.0,43.0,0.6231884057971014,2.388888888888889,3.728856529940559,265.16020275671247
2468,69.0,4.0,43.0,0.6231884057971014,10.75,3.526071915958242,264.73373216847716
2472,,49.0,1961.0,,40.02040816326531,2.2102602719544455,266.0290502957281
2472,,69.0,1961.0,,28.420289855072465,2.3473484753156932,252.82856360458058
2473,,133.0,1961.0,,14.74436090225564,2.4488729371747624,240.29781609393186
2474,,41.0,150000.0,,3658.5365853658536,2.6616640819713773,430.72079427108207
2476,177.0,,150000.0,847.457627118644,,108.42651209990106,430.72079427108207
2480,,28.0,162.0,,5.785714285714286,123.85702306797506,430.5399254323185
2486,109.0,,150000.0,1376.1467889908256,,320.39043073475256,454.37180808212236
2488,,9.0,191.0,,21.22222222222222,320.39043073475256,455.52692866038626
2488,,177.0,191.0,,1.07909604519774,320.39043073475256,455.54607214765633
2490,,109.0,150000.0,,1376.1467889908256,320.39043073475256,531.9774221760765
2493,,55.0,150000.0,,2727.2727272727275,320.39043073475256,683.4544653349379
2494,,55.0,150000.0,,2727.2727272727275,320.39043073475256,783.2097824815594
2495,,201.0,150000.0,,746.2686567164179,320.39043073475256,795.4293862172668
2496,,113.0,315.0,,2.7876106194690267,320.39043073475256,632.1855606634465
2496,,105.0,315.0,,3.0,370.87216919054464,632.1754596533455
2497,,51.0,315.0,,6.176470588235294,370.87216919054464,632.5006353376543
2498,,133.0,315.0,,2.3684210526315788,445.0083808064313,632.4994982356399
2498,,109.0,315.0,,2.889908256880734,556.2126982302614,632.0628264721332
2499,,133.0,150000.0,,1127.8195488721803,741.4092015050828,694.5867520267607
2500,109.0,,150000.0,1376.1467889908256,,1199.917068366759,734.8124433224524
2501,,145.0,150000.0,,1034.4827586206898,1199.917068366759,793.3102286434773
2512,9.0,333.0,150000.0,16666.666666666668,450.45045045045043,5066.604467941736,818.1355322079114
2512,97.0,333.0,150000.0,1546.3917525773195,450.45045045045043,4362.561924868853,843.7653021813346
2513,11.0,,150000.0,13636.363636363636,,5908.1955434513175,667.8420969823022
2513,4.0,,150000.0,37500.0,,12016.952605598208,667.8420969823022
2514,75.0,,150000.0,2000.0,,10585.959376227036,711.9791891620748
2514,4.0,,150000.0,37500.0,,15746.509834942632,711.9791891620748
2515,177.0,,150000.0,847.457627118644,,13884.128308964635,761.3189725149214
2515,9.0,,150000.0,16666.666666666668,,14193.299237598194,819.7989630125924
2516,217.0,9.0,12206.0,56.24884792626728,1356.2222222222222,12779.594198631003,818.2663040303921
2516,9.0,9.0,12206.0,1356.2222222222222,1356.2222222222222,11741.105837139294,712.8008805649686
2517,233.0,,150000.0,643.7768240343347,,10816.328419380547,544.9282266726553
2518,9.0,373.0,150000.0,16666.666666666668,402.1447721179625,11266.354438402555,516.2512362894507
2518,85.0,373.0,150000.0,1764.7058823529412,402.1447721179625,10587.665255827584,549.5309997476585
2519,9.0,,150000.0,16666.666666666668,,10992.93201655019,599.2156360883547
2520,9.0,217.0,150000.0,16666.666666666668,691.2442396313364,11347.54043218247,661.4945241831822
2520,193.0,217.0,150000.0,777.2020725388601,691.2442396313364,10725.755822791669,724.1195985994281
2521,4.0,233.0,150000.0,37500.0,643.7768240343347,12213.213832636577,782.3820454882875
2521,149.0,233.0,150000.0,1006.7114093959732,643.7768240343347,11623.397915623913,738.3781614121198
2522,97.0,9.0,150000.0,1546.3917525773195,16666.666666666668,11632.358176865308,2065.735536849999
2522,97.0,85.0,150000.0,1546.3917525773195,1764.7058823529412,11128.059855650909,2126.5874638276864
2522,193.0,85.0,150000.0,777.2020725388601,1764.7058823529412,10333.58662594452,2236.1087498195607
2522,4.0,9.0,150000.0,37500.0,16666.666666666668,12131.267038315653,3587.4601011709115
2522,4.0,85.0,150000.0,37500.0,1764.7058823529412,13324.448856497469,3447.248238184914
2522,193.0,9.0,150000.0,777.2020725388601,16666.666666666668,11488.308960124412,4391.492411647896
2523,149.0,9.0,150000.0,1006.7114093959732,16666.666666666668,11438.644530594212,5209.8373619824815
2524,193.0,9.0,12206.0,63.24352331606217,1356.2222222222222,9566.806706760015,4968.986415747465
2524,193.0,193.0,12206.0,63.24352331606217,63.24352331606217,9527.596001569886,4680.413304427971
2525,97.0,4.0,150000.0,1546.3917525773195,37500.0,8771.582255865418,6503.7236764041945
2525,193.0,4.0,150000.0,777.2020725388601,37500.0,8807.629917096048,8511.711330725182
2526,4.0,4.0,150000.0,37500.0,37500.0,10614.818805984938,10519.69898504617
2526,193.0,97.0,150000.0,777.2020725388601,1546.3917525773195,10621.490068410163,10047.419657021494
2526,4.0,193.0,150000.0,37500.0,777.2020725388601,11663.15673507683,10067.159514938383
2526,193.0,4.0,150000.0,777.2020725388601,37500.0,11613.781544586125,12019.6782111427
2526,193.0,193.0,150000.0,777.2020725388601,777.2020725388601,10819.308314879734,11457.554404212508
2526,4.0,97.0,150000.0,37500.0,1546.3917525773195,11860.974981546402,11500.311779859809
2527,209.0,149.0,150000.0,717.7033492822967,1006.7114093959732,11858.000045383573,11516.08513834804
2528,177.0,193.0,150000.0,847.457627118644,777.2020725388601,10025.372926739507,11522.756400773265
2529,357.0,193.0,12206.0,34.19047619047619,63.24352331606217,9976.74688007923,11493.729735737352
2530,549.0,4.0,150000.0,273.224043715847,37500.0,9913.088494636158,12535.39640240402
2530,549.0,193.0,150000.0,273.224043715847,777.2020725388601,9849.430109193083,12486.021211913314
2531,717.0,209.0,150000.0,209.20502092050208,717.7033492822967,9821.030256612166,12433.671085259783
2532,4.0,177.0,150000.0,37500.0,847.457627118644,9821.030256612165,11642.71063328238
2533,389.0,357.0,150000.0,385.60411311053986,420.16806722689074,7965.310462267693,11575.48374252608
2534,373.0,549.0,8752.0,23.463806970509385,15.941712204007287,7927.623548989274,10742.947494802946
2535,389.0,,8752.0,22.4987146529563,,7878.412914252124,10431.172801546962
2535,157.0,,8752.0,55.745222929936304,,7878.037999232819,10935.336722620557
2536,9.0,4.0,150000.0,16666.666666666668,37500.0,8708.209156400348,13015.156526880775
2536,9.0,573.0,150000.0,16666.666666666668,261.78010471204186,9464.222902104815,10946.36653269811
2536,357.0,573.0,150000.0,420.16806722689074,261.78010471204186,9446.371201839218,8877.576538515448
2536,357.0,4.0,150000.0,420.16806722689074,37500.0,7592.379605200562,8877.576538515446
2537,9.0,389.0,150000.0,16666.666666666668,385.60411311053986,8386.852834906951,8813.088336322848
2537,549.0,389.0,150000.0,273.224043715847,385.60411311053986,6525.514037092745,8791.332894132387
2538,9.0,373.0,150000.0,16666.666666666668,402.1447721179625,7319.987266799135,6730.340937027829
2538,485.0,373.0,150000.0,309.2783505154639,402.1447721179625,7296.591080697965,6709.504420337778
2539,9.0,157.0,6275.0,697.2222222222222,39.968152866242036,5456.452191809076,6625.81422035383
2539,9.0,389.0,6275.0,697.2222222222222,16.131105398457585,5455.428135456072,6570.781981242857
2539,517.0,389.0,6275.0,12.13733075435203,16.131105398457585,5413.662120637858,6528.500260846168
2539,517.0,157.0,6275.0,12.13733075435203,39.968152866242036,5412.559463366052,6527.207184710067
2540,9.0,357.0,150000.0,16666.666666666668,420.16806722689074,6232.231594513593,4467.216521778228
2540,437.0,9.0,150000.0,343.24942791762015,16666.666666666668,6235.7328637236815,5349.964554785327
