SysFN	SubFN	Num_RBs	TBS_Index	MCS_Index	Redund_Ver
326	9	11	6	0
332	9	11	6	0
337	9	11	6	0
341	9	11	6	0
346	9	11	6	0
351	8	13	8	0
356	6	17	11	0
362	6	14	9	0
544	6	14	9	0
546	8	14	9	0
552	10	16	10	0
557	8	13	8	0
562	8	13	8	0
567	8	12	7	0
572	6	14	9	0
577	6	14	9	0
582	6	14	9	0
587	6	16	10	0
592	6	16	10	0
597	6	16	10	0
600	4	11	6	0
602	6	16	10	0
607	8	14	9	0
612	6	16	10	0
617	5	19	13	0
622	6	17	11	0
627	6	14	9	0
632	8	14	9	0
637	9	11	6	0
642	8	14	9	0
647	4	19	13	0
652	8	14	9	0
657	8	12	7	0
662	8	13	8	0
667	8	14	9	0
672	6	14	9	0
854	5	17	11	0
862	15	17	11	0
864	6	16	10	0
867	6	17	11	0
872	5	17	11	0
877	4	19	13	0
882	5	19	13	0
886	5	20	14	0
887	4	23	17	0
892	5	17	11	0
897	6	17	11	0
902	6	14	9	0
907	5	17	11	0
912	5	18	12	0
917	8	14	9	0
920	8	14	9	0
922	6	14	9	0
927	4	19	13	0
932	6	16	10	0
937	5	17	11	0
944	5	18	12	0
945	1	14	9	0
947	5	18	12	0
952	4	19	13	0
957	5	17	11	0
960	4	19	30	2
962	8	12	7	0
967	8	12	7	0
972	6	14	9	0
977	8	14	9	0
982	5	19	13	0
987	6	14	9	0
992	8	13	8	0
997	5	12	7	0
1183	4	22	16	0
1205	8	12	7	0
1215	8	13	8	0
1224	6	14	9	0
1232	2	11	6	0
1237	8	13	8	0
1239	8	12	7	0
1242	6	16	10	0
1247	3	23	17	0
1252	5	18	12	0
1255	3	23	30	2
1257	6	14	9	0
1260	8	16	10	0
1262	6	16	10	0
1269	8	14	9	0
1272	8	14	9	0
1277	6	14	9	0
1282	4	20	14	0
1287	6	14	9	0
1292	4	20	14	0
1307	6	14	9	0
1312	6	16	10	0
1317	8	14	9	0
1503	5	18	12	0
1534	8	13	8	0
1536	9	12	7	0
1547	6	14	9	0
1552	6	14	9	0
1557	4	21	15	0
1562	4	22	16	0
1565	4	21	30	2
1567	5	17	11	0
1570	2	16	10	0
1572	4	21	15	0
1577	4	13	8	0
1582	5	18	12	0
1587	4	23	17	0
1592	6	14	9	0
1597	4	20	14	0
1602	4	20	14	0
1607	6	17	11	0
1612	8	13	8	0
1615	3	12	7	0
1618	8	12	7	0
1622	9	11	6	0
1627	5	17	11	0
1632	5	19	13	0
1637	8	13	8	0
1642	8	12	7	0
1647	5	17	11	0
1652	4	20	14	0
1657	5	14	9	0
1662	8	13	8	0
1667	8	13	8	0
1821	4	0	29	0
1854	5	17	11	0
1867	8	14	9	0
1872	8	13	8	0
1876	6	14	9	0
1877	6	16	10	0
1882	5	18	12	0
1887	6	16	10	0
1892	6	16	10	0
1897	6	16	10	0
1902	6	16	10	0
1907	6	16	10	0
1912	6	16	10	0
1917	5	17	11	0
1922	6	16	10	0
1927	5	17	11	0
1932	3	23	17	0
1937	5	17	11	0
1940	3	23	30	2
1942	6	16	10	0
1947	4	20	14	0
1955	4	20	30	2
2140	8	14	9	0
2164	6	14	9	0
2172	2	12	7	0
2173	8	13	8	0
2177	6	16	10	0
2182	6	16	10	0
2187	6	14	9	0
2192	6	16	10	0
2196	4	20	14	0
2197	4	21	15	0
2202	5	17	11	0
2205	4	21	30	2
2207	8	14	9	0
2212	8	14	9	0
2218	8	13	8	0
2222	6	14	9	0
2227	6	17	11	0
2232	6	14	9	0
2237	6	14	9	0
2242	6	14	9	0
2247	8	13	8	0
2252	8	13	8	0
2257	6	16	10	0
2262	6	16	10	0
2267	6	16	10	0
2275	15	17	11	0
2277	5	17	11	0
2282	5	17	11	0
2287	6	17	11	0
2292	5	17	11	0
2297	5	17	11	0
2302	6	17	11	0
2307	5	17	11	0
2312	5	17	11	0
2317	5	17	11	0
2322	4	21	15	0
2327	5	18	12	0
2332	3	25	19	0
2340	3	25	30	2
2471	8	14	9	0
2492	8	14	9	0
2501	8	13	8	0
2502	8	13	8	0
2507	8	13	8	0
2509	6	13	8	0
2512	8	14	9	0
2514	4	0	29	0
2517	8	13	8	0
2522	6	14	9	0
2527	6	14	9	0
2532	6	16	10	0
2537	6	16	10	0
2542	6	16	10	0
2547	6	16	10	0
2552	6	16	10	0
2557	6	14	9	0
2562	6	16	10	0
2567	6	17	11	0
2572	6	16	10	0
2577	6	16	10	0
2582	6	16	10	0
2585	8	16	10	0
2587	6	14	9	0
2592	6	16	10	0
2597	6	16	10	0
2602	6	16	10	0
2607	6	16	10	0
2612	6	16	10	0
2617	6	16	10	0
2622	6	16	10	0
2627	6	16	10	0
2632	6	16	10	0
2635	8	16	10	0
2637	6	16	10	0
